Category;Subcategory;Supplier;Brand;Region;Year;Month;Units Month;Values Month
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;3;1722,7;$17098,2
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;4;1159,2;$11704,7
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;5;563,5;$5683,3
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;6;499,1;$4862,2
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;7;1127;$11173,4
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;8;853,3;$8500,8
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;9;1062,6;$10545,5
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;10;386,4;$3815,7
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;11;740,6;$7341,6
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2021;12;1159,2;$11608,1
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;1;1008;$9933
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;2;1344;$13251
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;3;1113;$11088
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;4;777;$7812
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;5;966;$9471
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;6;735;$7413
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;7;273;$2520
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;8;924;$9009
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;9;882;$8820
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;10;1512;$15141
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;11;651;$6258
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2022;12;378;$3486
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2023;1;1176;$11340
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2023;2;672;$6692
Shampoo;Organic;Superior Supplies Co.;Charisma;South;2023;3;1400;$14112
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;1;2863;$16037
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;2;2569;$14399
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;3;3248;$18193
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;4;3157;$17703
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;5;2429;$13622
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;6;3031;$16940
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;7;2667;$14910
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;8;3339;$18725
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;9;2793;$15659
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;10;4025;$22561
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;11;2674;$14952
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2018;12;3227;$18046
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;1;3948;$22106
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;2;3087;$17269
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;3;2737;$15330
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;4;3906;$21889
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;5;3514;$19684
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;6;3640;$20391
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;7;3353;$18774
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;8;2317;$12950
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;9;2492;$13965
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;10;2555;$14315
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;11;2625;$14721
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2019;12;4081;$22890
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;1;3605;$20167
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;2;4494;$25165
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;3;2681;$15008
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;4;3143;$17633
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;5;2170;$12152
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;6;2485;$13909
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;7;2940;$16450
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;8;2513;$14049
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;9;2877;$16121
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;10;3108;$17416
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;11;2583;$14490
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2020;12;3325;$18627
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;1;2996;$16786
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;2;3248;$18179
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;3;3276;$18354
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;4;2961;$16590
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;5;2681;$14987
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;6;2835;$15897
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;7;2898;$16352
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;8;2471;$13944
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;9;3045;$17192
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;10;2961;$16723
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;11;2989;$16891
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2021;12;3381;$19103
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;1;2919;$16478
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;2;2569;$14504
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;3;3157;$17857
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;4;2891;$16338
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;5;3122;$17640
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;6;3059;$17276
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;7;2646;$14938
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;8;2940;$16597
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;9;3038;$17157
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;10;3150;$17794
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;11;2982;$16863
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2022;12;3311;$19096
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2023;1;3164;$18865
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2023;2;3045;$18088
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;Center;2023;3;3024;$17990
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;1;1225;$6860
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;2;896;$4991
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;3;945;$5306
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;4;721;$4039
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;5;945;$5313
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;6;735;$4116
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;7;714;$3983
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;8;770;$4312
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;9;420;$2373
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;10;595;$3353
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;11;826;$4606
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2018;12;756;$4242
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;1;868;$4865
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;2;917;$5124
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;3;777;$4354
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;4;504;$2800
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;5;588;$3290
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;6;630;$3556
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;7;1071;$6006
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;8;777;$4375
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;9;721;$4032
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;10;945;$5313
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;11;1554;$8666
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2019;12;763;$4291
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;1;840;$4690
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;2;1008;$5635
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;3;707;$3955
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;4;812;$4550
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;5;1127;$6300
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;6;1015;$5684
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;7;1029;$5740
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;8;728;$4053
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;9;945;$5299
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;10;1092;$6104
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;11;987;$5523
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2020;12;1085;$6083
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;1;959;$5390
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;2;1162;$6538
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;3;1099;$6174
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;4;1029;$5747
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;5;931;$5236
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;6;903;$5061
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;7;903;$5117
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;8;1008;$5691
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;9;770;$4361
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;10;826;$4669
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;11;896;$5040
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2021;12;644;$3605
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;1;868;$4900
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;2;868;$4914
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;3;840;$4732
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;4;693;$3906
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;5;777;$4389
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;6;1008;$5684
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;7;854;$4830
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;8;840;$4739
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;9;770;$4368
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;10;1085;$6146
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;11;1043;$5880
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2022;12;1057;$6104
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2023;1;1218;$7252
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2023;2;1197;$7098
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;North;2023;3;1302;$7770
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;1;1141;$6398
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;2;658;$3668
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;3;749;$4200
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;4;749;$4193
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;5;357;$1981
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;6;826;$4613
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;7;553;$3101
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;8;665;$3710
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;9;672;$3738
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;10;1050;$5859
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;11;420;$2366
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2018;12;602;$3402
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;1;833;$4662
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;2;714;$4004
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;3;882;$4928
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;4;560;$3129
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;5;378;$2128
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;6;658;$3682
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;7;441;$2478
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;8;672;$3759
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;9;385;$2142
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;10;392;$2191
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;11;511;$2863
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2019;12;434;$2429
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;1;434;$2464
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;2;567;$3192
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;3;693;$3850
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;4;539;$2996
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;5;322;$1806
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;6;525;$2933
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;7;462;$2569
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;8;392;$2184
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;9;560;$3122
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;10;553;$3094
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;11;532;$2954
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2020;12;609;$3437
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;1;532;$2968
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;2;630;$3528
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;3;630;$3535
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;4;392;$2198
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;5;406;$2289
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;6;343;$1932
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;7;609;$3437
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;8;539;$3031
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;9;336;$1876
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;10;350;$1960
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;11;294;$1645
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2021;12;504;$2863
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;1;497;$2807
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;2;406;$2324
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;3;504;$2849
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;4;392;$2205
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;5;553;$3129
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;6;392;$2240
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;7;315;$1771
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;8;350;$1967
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;9;588;$3325
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;10;385;$2198
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;11;546;$3094
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2022;12;609;$3542
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2023;1;609;$3633
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2023;2;469;$2758
Shampoo;Volumizing;GreenLeaf Distributors;Sheen;South;2023;3;623;$3724
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;1;221599;$1170659
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;2;162519;$856114
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;3;231091;$1220422
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;4;222747;$1175608
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;5;231364;$1220723
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;6;233919;$1240337
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;7;217021;$1152550
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;8;209244;$1107148
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;9;197435;$1044848
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;10;219037;$1163540
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;11;190925;$1017296
Shampoo;Volumizing;HealthMax;Starbust;Center;2018;12;192220;$1021601
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;1;200389;$1064336
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;2;179305;$951202
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;3;182616;$970893
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;4;196581;$1049790
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;5;197771;$1058953
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;6;191275;$1019690
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;7;190939;$1019277
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;8;174433;$931385
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;9;164367;$876169
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;10;208691;$1121519
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;11;189945;$1023512
Shampoo;Volumizing;HealthMax;Starbust;Center;2019;12;187467;$1007363
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;1;188447;$1011038
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;2;165830;$888643
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;3;251671;$1344672
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;4;212947;$1148301
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;5;169659;$909006
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;6;185689;$996121
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;7;211022;$1130829
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;8;164276;$881377
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;9;175231;$940023
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;10;200872;$1081878
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;11;179795;$969087
Shampoo;Volumizing;HealthMax;Starbust;Center;2020;12;188748;$1019942
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;1;169785;$920871
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;2;159992;$869729
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;3;188405;$1024842
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;4;181279;$989226
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;5;178171;$983227
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;6;199220;$1099658
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;7;201789;$1114498
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;8;180131;$996002
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;9;185605;$1025395
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;10;199983;$1106812
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;11;190911;$1055684
Shampoo;Volumizing;HealthMax;Starbust;Center;2021;12;189945;$1050896
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;1;171115;$943614
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;2;154763;$856037
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;3;188125;$1038387
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;4;171045;$949886
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;5;175329;$981169
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;6;171731;$968065
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;7;167951;$954982
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;8;162393;$940996
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;9;163772;$1001987
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;10;154945;$950474
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;11;159390;$981561
Shampoo;Volumizing;HealthMax;Starbust;Center;2022;12;162666;$999621
Shampoo;Volumizing;HealthMax;Starbust;Center;2023;1;152838;$939323
Shampoo;Volumizing;HealthMax;Starbust;Center;2023;2;151599;$931868
Shampoo;Volumizing;HealthMax;Starbust;Center;2023;3;176295;$1112524
Shampoo;Volumizing;HealthMax;Starbust;North;2018;1;61187;$331380
Shampoo;Volumizing;HealthMax;Starbust;North;2018;2;52402;$283311
Shampoo;Volumizing;HealthMax;Starbust;North;2018;3;65597;$355740
Shampoo;Volumizing;HealthMax;Starbust;North;2018;4;51464;$277396
Shampoo;Volumizing;HealthMax;Starbust;North;2018;5;62314;$335125
Shampoo;Volumizing;HealthMax;Starbust;North;2018;6;62321;$338121
Shampoo;Volumizing;HealthMax;Starbust;North;2018;7;61327;$333193
Shampoo;Volumizing;HealthMax;Starbust;North;2018;8;57827;$313159
Shampoo;Volumizing;HealthMax;Starbust;North;2018;9;52472;$284193
Shampoo;Volumizing;HealthMax;Starbust;North;2018;10;68733;$371301
Shampoo;Volumizing;HealthMax;Starbust;North;2018;11;54432;$295589
Shampoo;Volumizing;HealthMax;Starbust;North;2018;12;57078;$310548
Shampoo;Volumizing;HealthMax;Starbust;North;2019;1;56175;$304346
Shampoo;Volumizing;HealthMax;Starbust;North;2019;2;52787;$287504
Shampoo;Volumizing;HealthMax;Starbust;North;2019;3;54768;$298599
Shampoo;Volumizing;HealthMax;Starbust;North;2019;4;52234;$285957
Shampoo;Volumizing;HealthMax;Starbust;North;2019;5;61775;$337960
Shampoo;Volumizing;HealthMax;Starbust;North;2019;6;56994;$310401
Shampoo;Volumizing;HealthMax;Starbust;North;2019;7;66437;$361277
Shampoo;Volumizing;HealthMax;Starbust;North;2019;8;65289;$356083
Shampoo;Volumizing;HealthMax;Starbust;North;2019;9;62167;$339598
Shampoo;Volumizing;HealthMax;Starbust;North;2019;10;82509;$451661
Shampoo;Volumizing;HealthMax;Starbust;North;2019;11;69699;$380996
Shampoo;Volumizing;HealthMax;Starbust;North;2019;12;68047;$372001
